suspense insoutenable être raoul ou ne pas être raoul  tell et la question ?,2
Je vais enfin pouvoir assister en live Kreygasm,2
Memuvd oukilia c'est la maison ? Tant de suspense ... C'est la facilité d'abandonner raoul ... Je pense que c'est pas le genre de MV.,2
Le son part en couille ^^,2
bonsoir,2
"@Fearano Non c'est juste le nom du perso que j'aimerais a la place de raoult, un fork du prenom d'MV avec en nom de famille la fusion de Tapie et Balkany, forcément le perso serais un homme politique de la belle société",2
"L'attente était si longue, trop hâte de ce soir !",2
@euveutz j'ai jamais réussi moi ...,2
peut-être enfin bon ils prendre la direction de keos,2
Bonsoir !,2
Bonsoir,2
Bonsoiiiiiir,2
Bonsoiiiir,2
"Fearano Ouais c'est la maison ! Bah la facilité par trop non plus ça veut dire 0 Loot, expérience etc ! Faut pas oublier qu'il a eu l temps de farm les compétences comme jamais !",2
Il me semble que Fibre est pas chaud pour garder le perso de Raoul,2
ah j'ai hate que sa commence !,2
hate de decouvrir le nouveau perso de MV,2
piou piou bonsoiiiir,2
let's gooooo #prayforraoul,2
Bonsoir tout le monde ! Trop content de pouvoir venir regarder en live pour une fois,2
mynCou mynCou,2
bonsoir !,2
la bonne surprise,2
HypeBard que l'épopée du plus grand des bardes résonne,2
"Il en parlait dans un stream juste avant la reu avec mv, un MJ normal aurait même pas laissé le choix",2
"Nepmia C'est ce que j'avais cru deviner, mais j'etais pas sur d'avoir toutes les ref. Et a la premiere lecture je me suis dit ""erreur de tag pseudo"" pour la musique ahah.",2
Bonsoir ! :y,2
quel suspens insoutenable,1
Bien le bonsoir !,2
quelqu'un a le tire de la musique ?,2
"Vite, la musique du générique, juste le temps de faire la vaisselle !!!...",2
je suis pret a faire mon deuil de raoul BibleThump BibleThump BibleThump et vous?,2
"Après c'est cool aussi que ce soit pas un MJ ""normal"" et qu'il pense un peu au public ! Ca permet d'avoir un show bien de notre coté aussi ! Après il saura être rigoureu quand il le faudra !",2
Bonsoir à tous ! Aller ce soir c'est la soirée décisive: La dernière de Raoul dans le JDR ... ?,2
ponceCRY ponceCRY ponceCRY,2
Bonsoir à tous,2
"blackcalimereau Nous en parle pas, on discute de ça depuis tout àl l'heure on est tous en monkaEyes",2
maximilien_blanc je ne suis pas prêt mais bon j'étais pas prêt aux 100 de lydia non plus BibleThump,2
"Bonjour, je découvre le JDR avec MV et je vois que cela est déjà la S6 faut-il avoir suivit les autres saisons pour suivre celle-ci?",2
@blackcalimereau en fait on sait déjà,2
blackcalimereau la derniere cetait l'episode 4 ;),2
bonsoir à tous ! petite predi pour savoir si Raoul n'est plus ? :D,2
Bonsoir o/,2
AH,1
bonsoir à toutes et tous,2
C'est sur Memuvd ! Mais c'est cool qu'il fasse assumer les actes et les choix je trouve,2
"@NusthyB non, les saisons précédentes c'était une autre équipe jusqu'à la 5 je crois",2
Hello 👋,2
@nusthyb non mais il y quand même des références aux saisons précédentes,2
"@NusthyB Salut, non juste les épisodes de la saison ;)",2
"@NusthyB Non, mais tu peu te faire plaisir a le faire pour avoir toute les refs caché, mais c'est pas obligé",2
@koenigsbiere ça marche pas si on sait déjà,2
Zanidou Oui ! Je pense qu'il saura bien doser !,2
@Luminiis Vous ici BibleThump BibleThump,2
@NusthyB la saison 5 ça aiderait a comprendre certain truc,2
bonsoir !,2
Bonsoir !! pfff prêt pile à l'heure,2
"Memuvd C'est vrai, j'ai pas suivis a fond tout les episode et je connais pas bcp le monde du role. En effet le MJ gere et nous propose une aventure d'exception. J'adore tout ces rebondissement :)",2
@bakelith comment ça on sais déjà ? :o,2
Let's go ! Salut tout le monde mrmvJessie,2
"Wow, merci pour toutes vos réponses <3 je me ferais un plaisir de regarder les anciennes alors :)",2
LET'S GO,2
Bonsoir ! :D,2
Hello tout l'monde! 😁,2
Laissez Raoult je vous en supplie T.T,2
@koenigsbiere Fibre en a déjà parlé (hors GoR),2
Bonsoir GoR ! <3 <3 <3 <3,2
Je voudrai trop avoir les eémots mv mrbAmour mrbRonflex mrbLove mrbSugoiii mrbLove mrbGG,2
coucou tlm,2
J'ai 3 épisodes de retard. Vais-je regretter d'être ici ce soir ? Oui sûrement HeyGuys,1
AngelThump Luminiis Des projets de destructions ce soir ? AngelThump,1
"snack + boisson pret , c'est tipar",2
krqck la déesse de la nuit est présente en permanence AngelThump,1
Bonsoir !,2
bonsoir ponceCOEUR,2
"la musique juste avant était ouf, quelqu'un a le titre?",2
@MaraCapucin j'en ai 1/2 de retard ça me rassure haha !!,2
"Fearano C'est tellement ça ! Parce que du coup même sans forcément connaitre les jeux de rôle, en soit c'est comme si on regardait une série, et je pense qu'on peut vraiment se prendre au jeu sans forcément connaitre les règles :D Vraiment un rdv incroyable :D",2
@bakelith mais Nan ? il disait quoi ? :O (viens en mp pour pas spoil les autres),2
@KellyKeko Ne suis pas mon exemple !!!,2
GonyLinks les dés sont déjà jetés AngelThump mrmvFail,1
le son bugue pas un peu ? Un peu comme le son parfois en avion ?,2
Bonsoiiir ❤️,2
c'est aujourd'hui qu'on dit aurevoir a raoul ?,2
Vive Game of Roles !,2
"Et bien on se souviendra de lui ! Notamment pour ses exploits tel que d'avoir séparer l'eau d'un fleuve en deux, d'esquiver des attaques en dansant ou bien de chevaucher une créature ténébreuse pour échapper à ses ennemis KEKW",1
cc,2
@Colored_Man Peut-être,2
tellement comptant d'être la ce soir!,2
"Bonsoir à tous, bonsoir Fibre du Turfu ! cpcCheerz dazjdmCmdr",2
Saluuuuuuuuuuuuuut !,2
slaut tout le monde :),2
En vrai j'ai confiance en fibre et en mv pour nous sortir un nouveau perso de fou si Raoul s'en va,2
@monsieur_buh  little hero de Aleksey Chistillin !,2
"@nusthyb la 6 est la continuité directe de la 5 qui se situe dans le même univers que les autres. Sachant que la 4ème est surtout liée au Gor de la chaîne Mademoiselle, une sorte de spinoff.",2
coucou les coucous !,2
mrmvFail mrmvFail Les dés sont jetés pour Raoul ! Va-t-on avoir une surprise ?,2
bonsoir,2
hola,2
trop trop hype *^*,2
tellement hypé par savoir si raoul va survivre,2
la suite ou la fin de Raoul ?,2
grub1er desactive la latence basse si tu as une distortion du son,2
génial bonsoir à tous,2
"bonsoir, à l'instant JDG annonce MV dans stream ce soir. Quelle indignité ;-)",1
lu,2
Salut la commu,2
qu'est ce qu'on va donc nous vendre aujourd'hui,1
<3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3,2
"Message pour qui lira : bientôt des nouvelles chansons de Raoul, avec entre autres ""j’ai une galaxie dans le cul.""",1
Bonsoir les gens,2
"Tellement cool que le tchat se triture autant les neurones sur le sort de Raoul, c'est dire si le cliffhanger était bon !",2
bonsoère,2
j'aime bien cette petite musique d'attente - qui est le compositeur ?,2
Bonsoir toute l’équipe de GOR,2
Merci à Darty bien)sûr !,1
"@edd_dantes Un écran plat, évidemment !",1
yoooo,2
c'est drôle de voir des noms de sub dans le chat genre @blackcalimereau t'as été un personnage nan ? :D,2
"@JamieAllOver2 Bonsoir, très bien j'irais après ce soir, suivre les anciennes saisons pour bien comprendre jusqu'à maintenant. Merci pour ta réponse :)",2
la musique a deux trois accord sortie de la musique de GoT j'avais jamais entendu,2
Kikou.,2
Bonsoir les amis,2
"SamuelGenin O M G, c'est déjà mythique",2
Bonsoir tout le monde !! VirtualHug,2
@SamuelGenin omg oui,2
Ketouki tu arrives juste à temps AngelThump,2
Pray4Raoul,1
@edd_dantes ahah j'ai hate !,2
@SamuelGenin merci albatros,2
"""MV, revieeeeens !!!"" :'-(",2
Hyyyyype!,2
ICI C'EST SILMI  ! (ah non trompé de jour ),1
RIP Raoul,2
ola les braves !,2
on attend le moment ou le chrono va remonter de 10 minute,1
Deja 7000 et ca a pas commencé !,2
salut ! alors l'avenir de Raoul se joue se soir des pronostique ?,2
@KellyKeko J'aurai aimé mais non ça n'a pas été le cas haha. Je suis juste souvent ici :p,2
hey bonjour les gens,2
Raouuuul BibleThump BibleThump,2
Bizzare ces dissonances dans la musique. Est-ce que ca annonce la fin de Raoul ?,2
"Musique nostalgique , la fin de Raoul , l'ascencion d'un nouveau hero",2
Bonsoir à toute l'équipe de GoR !,2
Bonsoir ! Zé parti pour une superbe soirée :D,2
lets go,2
zrtAH,1
Ho cette musique EARGASM,2
@darkenzodu38 Tu disais?,1
Ui z'est partiii,2
coucou,2
Bonjour tout le monde !,2
Bonsoir tout le monde derivHia,2
Bonne partie à tous ❤️,2
Hello :D,2
allez Raoul ma poule !,2
zé parti lez goo,2
Je suis déjà nu,1
la musique est niquée ça pue,2
Lesssgong,2
Bonsoir la team !,2
le GoR mademoizelle est un spin-off qui se passe des années après. D'ailleurs on retrouve Richard Michaud adulte,2
ptdr comme d'hab les rajout perpetuelle,2
"Bnosoir tout le monde, bon épisode et vive Darty !",1
Vive le foie de veau !,1
Hey ils ont augmenter le temps la ?,2
Ah!,1
v'est moi ou le conteur a sauter :P,2
hello,2
@PointOmega c'est chez toi,2
La musique est en mode lent comme le chat,2
je mouille ptn jsuis  humide,1
c'est honteux !,1
Hello tout le monde VoHiYo,2
Ah la musique va mieux ! n'hésitez pas à refresh si besoin est !,2
Bonsoir tlm,2
Salut,2
"3,2,1, 25 !",1
Bonsoir tt le monde,2
j'ai hate de decouvrir le nouveau perso de MV,2
à fond Darty chaud !,1
Lessgogoooooooo,2
shinysakana Ah !,1
mdr le son,2
"salut à vous, belle compagnie !",2
slt,2
El fuegooooooo,2
"Arf j'reviens voir une session de GOR au mauvais moment vu ce que je lis au dessus... j'étais en train de ratraper mon retard sur les rediff ! Mais pas grave, ça va être cool tout même !",2
"Bientôt le nouveau single de Raul ""Alba tard a cassé le 4ème mur""",1
vive darty (ad),1
bonjour à toutes et à tous,2
Heeere we goooo,2
knyCOEUR knyCOEUR knyCOEUR,2
Pile à temps :D,2
"j'ai pas vu la fin du dernier épisode, Atlan va être là aujourd'hui ? :D",2
Bonsoir,2
Ca commence bientôt !,2
let's go,2
zrtDing zrtDing zrtDing,2
BONSOIR,2
yeahhh !,2
lets gooo,2
LETS GO PogChamp,2
Bonjouuuuuur,2
aller,2
fibretCoeur <3 fibretCoeur <3 fibretCoeur <3,2
Bonsoir,2
UwU,1
fibretCoeur fibretCoeur fibretCoeur fibretCoeur,2
yooo,2
ca resonne,2
Ze parti,2
Bonjour !! <3,2
<3 <3 <3 <3 <3 <3 <3 <3,2
Nouveau set up ?,2
oulah !,2
OUIII,2
oula ça resonne,2
valoot1Coeur,2
<3,2
echo,2
<3,2
raoul BegWan,2
OUIII,2
Il a cassé le suspens comme ça KEKW,2
labonn2Cor <3 labonn2Audergine VirtualHug,2
Cette musique épic Bien le Bonsoir,2
oh l'écho du monastère,2
oooh,2
<3 <3 <3,2
RAOULLLLL <3 <3,2
Yaaaaaaaay,2
let's go !,2
knyCOEUR knyCOEUR knyCOEUR knyCOEUR knyCOEUR knyCOEUR knyCOEUR knyCOEUR knyCOEUR,2
Bonsoiiiiiiiiir,2
ouiiii,2
quoi raoul est encore là,2
Echo echo echo,2
<3 <3 <3,2
YES !!!!!! PogChamp PogChamp PogChamp PogChamp,2
ca ressonnne un peu oui,2
echo :/,2
<3 <3,2
pour une fois qu'on allait abandonner un personnage... déçu un peu qd même,2
bizou,2
<3 <3 <3 <3,2
<3,2
<3 <3 <3 <3 <3 !,2
Bravo vive Raoul !,2
Esprit église,1
l'écho*,2
<3,2
J’te suce @peche_jolie,1
le sooooon,2
VirtualHug VirtualHug VirtualHug VirtualHug VirtualHug,2
lezgooooo,2
Bonsoir tout le monde. derivHia,2
Et bonsoir à tous ! Quel plaisir de vous retrouver et hâte de voir mon sub garanti se réaliser mrmvTheodule,2
<3,2
<3 <3 <3,2
Bonsoiiiir !,2
mrmvPoceblo,2
<3 <3 <3,2
"journée de l'enfer, j'attendais la soirée avec impatience",2
Ptit live au Monastère Amère,1
pas fou le son :x,2
c parti,2
ponceCOEURX ponceCOEURX ponceCOEURX ponceCOEURX ponceCOEURX,2
<3 <3 <3 <3,2
Un peu d'echo pour monsieur Tigre,2
SeemsGood <3 <3,2
<3 <3 <3,2
mistermv problèmes de micros ça résonne beaucoup,2
chaque fois que je vois unDary ou un camion j'hésite à faire un selfie. la dernière fois mon père était à côté de moi il allait me prendre pour une folle donc je le suis dit nope,2
mynCou mynKoukou,2
Y a pas des soucis de mixage ?,2
LUK,2
<3 <3 <3 <3 <3,2
<3 <3 <3,2
press F,1
Je passe la pire semaine de ma vie merci d'exister <3,2
C'est moi ou le son est moins bon que dab ?,2
<3 <3 <3,2
Un souci de son non ?,2
raoul n est pas parti du coup,2
<3 <3 <3 <3 <3 <3 <3 <3 <3 <3,2
le soooon,2
C'est moi ou on dirait qu'ils sont dans une cathédrale ?,2
Le tee shirt <3,2
Joli T-Shirt Fibretigre,2
Micro de tigre horrible,2
Le studio est grand je crois :/,2
Y'a un petit écho non ?,2
<3,2
Le micro de lam est un peu loin,2
Salut les Coolos !,2
y a de l'echos,2
<3 <3 <3 <3 <3,2
le son est bizzar oui,2
le son est un peu en écho,2
le son à un echo de ouf,2
Il y a un écho hélas D:,2
Le son plz,2
Les HS de 5h du mat à cause de Mynthos là ....,1
C'est ça de faire des der avec Mynthos et Ben mynSmirk,1
"La déco est en mode nuit, ça repose les yeux",2
<3 <3 <3 <3 <3,2
Ils sont dans un nouveau studio,2
son bizarre oui,2
"bonsoir, la bonne echo qui pique les oreilles",1
Lydia__am allez la follow IMMEDIATEMENT sur Insta,1
On va avoir la sponso Darty pour un système son,1
mdr,2
Le son est HYPER étouffé,2
Bonsoir,2
C'est assez perturbant,2
y'a un écho wep,2
haha,2
Double _ !,2
echo,2
l'abus est total xd,1
le son résonne,2
Moi j'ai 1 seul _   BibleThump,2
echo sur les micros,2
C'est comme si il y avait un micro ouvert qui ne devrait pas l'être,2
probleme de son?,2
beaucoup d'écho 😶,2
Ah. KEKW,1
salut !,2
lydia__am,2
<3 Alba <3,2
Adrien le son stp <3,2
ALBAAAA <3,2
Ben Bravo Adrien !,1
"au son cest adrien , bon ADRIIEN ?",1
ADRIIIIEN le soooon,1
Adrien le son !,1
"Adrien, peut mieux faire mon ami :/",2
oui ALBA !!,2
Cette honnété,2
Le son est zarb,2
Adrien: tu as du boulot,1
GG Alba <3 <3 <3,2
alba est guéir <,2
Ah ! Adrien le son s'il te plait !,1
ALBA <3 <3 <3,2
Adrien faudrait faire quelque chose pour le son d'ailleurs. ^^,1
Adrien le son pas ouf,1
PLEASE SON,2
"Aie, coup dur pour Victor",1
Oh ils sont chauds ce soir KEKW,2
titavGG à @Alba,2
Courage Adrien !,2
on dirait qu'on capte le son d'un mixro overhead. Mais c'est bien deja.,2
Merci Vincent !,2
Bonsoir les amigos !!!,2
GG Vincent si tu nous lis !,2
oui alba ! <3 <3 <3 <3 <3,2
<3 <3 <3 <3 <3,2
Merci Vincent ! <3,2
pk pas :),1
darty <3,1
Félécitation ALBA,2
je veux pas dire mais lydia a des coeurs sur sont haut mais je pense qu'elle va plus en briser avec les coeur stellaire XDD,2
Merci darty,1
le contrat de confiance,1
Merci la régie <3,2
Merci,2
Oui vive game of rolls donc vive Darty,1
Bonsoir Konbini !,2
Darty  ♥,1
merci DARTY <3,1
c'est moi ou le son est un peu chelou,2
<3,2
Dans mes veines,2
Salut les gens =),2
Merci Dirty !,1
Merci toute la régie,2
Ils enregistrent dans une eglise,1
C'est Darty mon quiqui,1
Le son 😭😭😭😭,2
Fibre est chaud ça fait plaisir,2
"apres l'assurance, le service technique",1
merci Darty-senpai ! <3 <3,1
❤,2
Arigato Darty-sama <3,1
salut !,2
toujours plus ! xd,1
Merci Darty senpai !,1
Victor c'est conquérant :),2
la promotion de l'esclavage,1
oskour haha,1
Il vient aussi pour tester le lit ?,1
y a un soucis avec le son nom?,2
vous êtes dans une cathédrale où bien ??? ça résonne de ouf,2
Wtf chelou ce service quand même en terme de conditions de travail,2
ça résonne oui,2
J’adore le service technique Darty je vais l’acheter tout de suite,1
personne lis le chat je crois,2
bonjour à tous !,2
^^,2
vous pouvez aussi finir comme la déesse (avec de la chance AngelThump ),2
Le sub qui s'en sort le mieux ça reste Luminiis KEKW,2
yep ça résonne,2
ça résonne beaucoup par rapport à d'habitude,2
si moi je lis,1
Memuvd je te veux dans cette liste <3,2
et du coup les subs de ce soir sont plus dans l'histoire ?,2
j'ai vu twilight sparkle monkaS,1
Ils ont changé de studio,2
Bonsoir,2
je lis aussi el chat :),2
monodieHYPE monodieLUV monodieHYPE monodieLUV monodieHYPE,2
je veux mon nom aussi !!!,2
Ils ont changé de setup donc c'est possible qu'ils gèrent encore pas bien la gestion du son,2
Bonjour à tous 🙏🙏,2
Le livre du Long soleil <3,2
Ce son …….,2
le son est pas terrible,2
Fearano Ahahahah t'y es toi ? :p,2
pretresses.com,1
je fais ma première soirée initiation  JDR la semaine prochaine !,2
On dirait que le mic de Fibre est off,2
no kink-shaming!,1
Salut Mathieu :),2
"> On a compris que ça résonne, on a prévenu la régie, ils font surement au mieux, au pire c'est acceptable ainsi, vous survivrez promis ! < mrmvPoceblo",2
"Si je dis que j'adore Game of Rôles au mec de Darty, il me fait une ristourne ?",1
Oh du Tails of Equestriaaaaa !!!,2
bonsoir,2
Souci de son je crois,2
C'est vrai que le son est bizarre,2
je le veux c'estpour un ami,1
si vous voulez Evy pretresse de luminis cest dedans?,1
c'est pour le travail !,1
<3 <3 <3 <3,2
LETS GO,2
est-ce que les sub prime comptent pour gagner les cadeaux ?,2
@Krysalgir Merci pour l'abonnement-cadeau !,2
Hadrien stp fait quelque chose,1
y a de la reverb sévère,2
han le JDR MLP le feu,2
Juuuuuuure MLP <3,2
JE VEUX TALES OF EQUESTRIA,2
oui on dirait que le problème de son vient de Fibre,2
Wiii MLP c'est trop bien en vrai,2
Session browny,1
Daz en petit poney KEKW,1
Daz qui dénonce KEKW,1
@LordBorak Non je crois que c'était que la dernière fois Sadge,2
Oooooh <3,2
"Je pourrais pas tout suivre en live mais merci pour tout (et les vod), c'est un super programme rempli de gens drôle et talentueux. merci au partenaire Darty :D",2
POGGERS trop beau POGGERS,2
Goal Zevent: JDR mon petit poney?,2
trop stylé!!,2
VirtualHug VirtualHug VirtualHug,2
"Hello, ouf, j'ai rien loupé",2
Mais tous ces Goodies insane,2
jolie !,2
Le son ;c,2
Merci Alligataure !,2
<3 <3 <3 <3 <3 <3 <3,2
oh wooow,2
Wouaaaaah GG !,2
olalal tant d'amour <3,2
Mais il connait plus les noms de ses dragons xD,2
"Il faut vraiment faire quelque chose pour le son svp, c'est inaudible",2
Y a un problème de micro la pour fibre non ?,2
Incroyable,2
Le son c'est normal ?,2
le son please NotLikeThis,2
stylé !!,2
Lydia__am ?,1
pitié le son,2
Fibre le rat x'D,1
Mais quel prince ce fibre tigre,1
quel menteur c'est moi qui les ai achetés ! scandale,1
merci !,2
Les micro cravate sont out,2
très beau !,2
le son ayayaye,2
Repose en paix petit porte-monnaie de Fibre,1
Ils sont ALi-Gaté,1
"Il y a comme un écho, je confirme",2
bonsoir,2
la pice doit etre grand et vide du coup ca résonne un peu,2
mdr,2
le son svp,2
Ahh elle est sur le didi je savais que j'avais vu ca,2
y'a pas un soucis de son ?,2
le son est pas terrible ce soir,2
Oui c'est pas les micros cravates la,2
@Qratu_ La vérite doit éclater !!!,1
Oskour le son NotLikeThis,2
Probleme de micro non ?,2
la prochaine unité ce sera le lingot d'or,1
profites en Hadrien,2
Bravo Alligataure !!,2
Le son la régie... beaucoup d'écho,2
"Bravo @Alligataure, ils sont magnifiques",2
Ah du son,2
ah là là son est clean,2
Pitié le son quoi,2
Révolution pour Qratu !,1
la reveeerb,2
le son est malade la régie !,2
atlan <3,2
@régie svp,2
Les gars l'emission est lancée maintenant il y a peu de chance qui réussissent à améliorer le son :/ faites votre deuil et soyez compréhensif *,2
J'arrive juste à temps ! Bonsoir tout le monde,2
chuis choquée par cette désinformation/ingratitude,1
luminiis à quand même un des meileurs pnj,2
le son du plateau à beaucoup de reverb oui,2
"Harrrgg le son, ça va pas être possible pendant deux heures",2
atlan <3,2
ah yes je suis pas trop en retard,2
Atlan seyaleDcoeur,2
c'est maintenant ou jamais Hadrien,2
calmez vous les gens la régie est sur le coup vous inquiétez pas :),2
atlan quel homme,2
@bonifred47 3h ;),1
mynLilou mynLilou,1
Raouuuul <3,2
GOFROL c'est vraiment trop bien,2
Luminiis Vous ici ? :D,1
CE DRAMA,1
raouuul part pas :(,2
J'arrive au bon moment ! GOOOO,2
@hydrasile fille de la reine Julia d'Aria,2
RAoul reste !!!,2
gl1Keur gl1Gor gl1Keur gl1Gor gl1Keur,2
la hype!!,2
peut etre une nouvelle arivante?,2
❤️ ❤️ ❤️,2
j'espere qu'il change de perso MV en vrai,2
knyCOEUR knyCOEUR knyCOEUR knyCOEUR,2
<3 VirtualHug <3 VirtualHug <3 labonn2Cor <3 rolenpGenial,2
<3 <3 <3,2
atlan président,1
Darty le sang,1
Darty ouiiiii,1
Et merci Darty pour le partenariat !,1
lets oo,2
Kinroi la déesse est toujours présente AngelThump,2
"Franchement, stp Fibre fait que tu aies lu mon message twitter pour Raoul <",2
Mais tellement de frissons cette musique quoi...,2
<3 <3 <3 <3 <3,2
c'est trop bien,2
Oooou-iiiii Kreygasm Kreygasm Kreygasm,2
mynLilou mynLilou mynLilou,1
Raoul il emmène ses enfants avec lui quand même,2
100% MV change de perso,2
mynLilou,1
et c'est reparti!,2
<,2
Merci Darty :p,1
<3 <3,2
vive game of role,2
mynCoeur mynCoeur,2
<3 <3 <3,2
lesgoooo monodieLUV monodieHYPE monodieLUV monodieHYPE monodieLUV,2
Darty FTW,1
J’espère que Raoul va rester,2
@ma_gentille_maman tfaçon c'est pas toi qui décide,1
a oé,2
go dark briser tous les coeurs stellaires,2
<3 <3 <3 <3 <3,2
Evy de métal,1
bon je go taf.  bonne soirée,2
Raoul D:,2
Raaaooouuull coeur coeur,2
Ah ptn je suis pas allé aux toilettes avant,2
@Luminiis PogChamp,2
voix dans générique être comme mrmvGasm mrmvGasm,2
<3 <3 <3 <3 <3 <3,2
<3 <3 <3 <3 <3,2
La fin de Raoul à tous les coups BibleThump,2
<3 <3 <3,2
Darty <3 <3,1
vive DARTY,1
NotLikeThis Coup de Théaaaaatre NotLikeThis,1
Enfin que je peux suivre une game en live,2
<3 <3 <3 <3 <3 <3 <3,2
woooooo ca va être trop bieeeeeen!!! GOGOGO,2
oula le son déconne,2
HeyGuys,2
merci d'avance pour cette soirée <3,2
<3 <3 <3 <3 <3 <3 <3 <3 <3,2
@Vitalinfinity moi nan je veux trop un nouveau perso,2
@luminiis  bravo !!,2
Adieu Raoul,2
Raoul se barre,2
<3 <3 <3,2
❤️❤️❤️,2
ah c'est donc ça,2
Yes le son,2
"Fierdagon cest chez toi, desactive la latence basse",2
Ah tout s'explique KEKWQ,2
<3 <3 <3 <3,2
un peu beaucoup .. c'est chaud à écouter,2
c'est un peu mieux là déjà j'ai l'impression,2
"Vous voyez ? Pas la peine de spam, ils sont sur le coup, prenez sur vous le temps que ça se règle",2
<3 Adrien courage,2
cette intro de qualitad mrmvPoceblo,2
pas de soucis bon courage <3,2
Courage Adrien masterForce,2
ah bah sa va alors !,2
ponceCOEURX,2
pk y'a un travelot ?,2
<3 <3 <3,2
oh les cheveux de mv insane,2
C'était donc ça. Un grand gg,2
c'est très bien quand même !!,2
merci adrien !! <3 <3,2
ça marche bon courage pour le son  <3,2
yeahhh let's go,2
Salut la compagnie. Bordel j'ai raté le début. MV a reroll ?,2
Bon courage Adrien !,2
ptit deverb sur izotope rx 9,1
On croit en toi Hadrien,2
Et ils ne font pas de test de son ? :/,2
Soutien la régie <3,2
et c'est reparti TPFufun,2
hello,2
courage aux ingé pour le son !,2
la nuit AngelThump,2
trop classe cette magie,2
la maladie des étoiles HahaThisisfine,1
@xxdarkmaelxx Mais qu'est-ce que tu racontes avamindWTF,2
Oulah Fibre KEKW,2
"Adrien, le contrat de confiance",1
deja dit la semain derneire mais isoké,1
"la magie des étoiles quand son but est de les détruire, oskour @Luminiis   !!!!! BibleThump",1
"Psychometer ca veint de commencer, vraiment",2
Bonsoir tout le monde !,2
zrtMichel zrtMichel  Courage,2
"@Psychometer Ca vient juste de commencé, on sait pas encore mrmvPoceblo",2
Ah oui la constellation du full fail ahah,1
la nuit evy c'est une déesse invincible et devineresse,1
"mais elle a le droit de faire de la magie des étoiles la pretresse de luminis,",2
"@Fearano Ouf, merci :)",2
Lydia est tellement belle ...,2
La synergie de fou avec les pouvoirs de Luminiis D:,2
elle s'en servira pas comme la magie runique de toutes maniere XD,2
Stylé! :o,2
